epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
86,2.8480668849810136,0.9982015021324158,75.6,93.4,0.0005750565554687648
87,2.798459968583761,0.9630443986415863,76.88,93.5,0.0005721842222625524
88,2.8255841766962684,1.0018932069778443,77.62,93.88,0.0005692884620282469
89,2.7809835768757956,1.0116630578756332,77.1,93.68,0.00056636959231859
90,2.8156833120401967,0.9922958868026733,77.4,93.74,0.0005634279332205382
91,2.7944750695471936,1.0965504963874817,76.6,93.28,0.0005604638073201611
92,2.802933833887024,0.9551343033790588,77.96,93.58,0.0005574775396672664
93,2.794354960495562,0.9941301261901856,78.14,93.92,0.0005544694577397542
94,2.7962915096215495,1.008601237821579,77.86,93.9,0.000551439891407706
95,2.7628932983481325,0.9751800818443298,77.96,94.22,0.0005483891728972103
96,2.7722180289051157,0.9789071144580841,79.3,94.12,0.0005453176367539301
97,2.7393250528039688,1.0027188143253327,78.08,94.52,0.0005422256198064166
98,2.7455014170511256,0.9964656146526336,77.56,94.2,0.000539113461129172
99,2.7232457596343718,0.969438141822815,77.14,93.92,0.0005359815020054661
100,2.7307453465738822,0.8827836510658265,79.26,94.8,0.0005328300858899107
101,2.760937581464701,0.9719957726955414,78.84,94.52,0.0005296595583707962
102,2.7423510278578416,0.9526777039527893,79.52,94.6,0.0005264702671321937
103,2.716714293623043,0.8968334615707397,79.62,94.68,0.0005232625619158275
104,2.7341258560785926,0.9127184008598328,79.26,94.4,0.0005200367944827221
105,2.7572355753487563,0.9344565880298614,79.48,94.66,0.0005167933185746276
106,2.7288115653442335,0.9978771991729737,78.5,94.46,0.0005135324898752281
